,text_excerpt,search_term,match_term,state,school type,grade,year,subject,doc_id,bertopic_topic
16603,"in die Gegenwart Beurteilungs- und Handlungskompetenz, vergleichen unterschiedliche fachwissenschaftliche Deutungen des Kalten Krieges Methoden- und Beurteilungskompetenz, ergänzen das eingeführte Strukturgitter Orientierungskompetenz. Aspekte internationaler Geschichte im Jahrhundert Geschichte Hauptphase LK Die Konkurrenz der Systeme Basisbegriffe Potsdamer Konferenz, Kalter Krieg, Truman-Doktrin, Marshallplan, Zwei-Lager-Theorie, atomares Patt, Koreakrieg, NATO, Warschauer Pakt, Mauerbau, Kuba-Krise, Entspannung, Ostpolitik, KSZE, SDI, Perestroika und Glasnost, Mauerfall Vorschläge und Hinweise Mögliche",Konkurrenz,Konkurrenz,Saarland,Gym,Sek2,2019,Geschichte,16603,0
16604,Prozesse als erste Kriegsverbrecherprozesse in der Geschichte Gleichschaltung Volksgemeinschaft und Ausgrenzung/ Verfolgung/ Ermordung enge Verzahnung von Wirtschaft und Staat: Schulden Senkung der Arbeitslosigkeit durch staatliche Investitionen Kriegsvorbereitung Zwangsarbeit März Die Konkurrenz der Systeme Potsdamer Konferenz TrumanDoktrin und Marshallplan; Zwei-LagerTheorie / Berliner Blockade Gründung der NATO Gründung zweier deutscher Staaten - Koreakrieg Gründung des Warschauer Paktes Mauerbau Kuba-Krise KSZESchlussakte sowjetischer Einmarsch in,Konkurrenz,Konkurrenz,Saarland,Gym,Sek2,2019,Geschichte,16604,0
16605,"Gründung des Warschauer Paktes Mauerbau Kuba-Krise KSZESchlussakte sowjetischer Einmarsch in Afghanistan Gorbatschow Generalsekretär der KPDSU Fall der Berliner Mauer Vereinigung der beiden deutschen Staaten / Auflösung der Sowjetunion Blockbildung und Konkurrenz der Systeme: Kalter Krieg in der amerikanischen Einflusssphäre Leitbild der Demokratie und Rechtsstaatlichkeit für Europa, Unterstützung antikommunistischer Regime totalitäre Herrschaft marxistischer Provenienz im sowjetischen Herrschaftsbereich Leitbild einer pluralistischen Gesellschaft im",Konkurrenz,Konkurrenz,Saarland,Gym,Sek2,2019,Geschichte,16605,0
16711,"in Europa in der Tradition des Römischen Reiches, z. B. Merowinger, Karolinger n Organisationsformen von Herrschaft auf feudalistischer Grundlage Grundherrschaft und Lehnsherrschaft n Weltliche und geistliche Herrschaften zwischen Kooperation und Konkurrenz Reichskirchensystem, Investiturstreit Erweiterung: n Unterschiedliche Legitimationen mittelalterlicher Herrschaft an konkreten Beispielen, z. B. Karl der Große - Otto I. Maximilian von Habsburg Vertiefung: n Besonderheiten von mittelalterlichen Herrschaftsdynastien z. B.",Konkurrenz,Konkurrenz,Rheinland-Pfalz,,Sek1,2021,Geschichte,16711,0
17185,"und Wissenscha m und rthago - v. Chr. Zweiter Punischer Krieg - v. Chr. Dritter Punischer Krieg Senat als zentrales Organ der Republik Militär als Herrschaftsinstrument Idee des gerechten Krieges Konkurrenz um Handelsräume im westlichen Mittelmeer Kriegspropagand Römische Haltun der überlieferten Historiker Kriegstechnik Erinnerungskultur Das römische Imperium als Vor für Europa Thema Daten Herrschaft und Recht Gesellschaft Wirtschaft Religion Kultur, Techn",Konkurrenz,Konkurrenz,Saarland,Gym,Sek2,2023,Geschichte,17185,0
17186,"Konferenz - Kalter Krieg Gründung zweier deutscher Staaten, Grundgesetz KSZESchlussakte Gorbatschow Generalsekretär der KPDSU Fall der Berliner Mauer Verträge, Vereinigung der beiden deutschen Staaten / Auflösung der Sowjetunion Blockbildung und Konkurrenz der Systeme: Kalter Krieg Menschenrechte als Grundlage der bundesdeutschen Verfassung in der amerikanischen Einflusssphäre Leitbild der Demokratie und Rechtsstaatlichkeit für Europa, Unterstützung antikommunistischer Regime totalitäre Herrschaft marxistischer Provenienz im sowjetischen",Konkurrenz,Konkurrenz,Saarland,Gym,Sek2,2023,Geschichte,17186,0
17641,"berücksichtigen geschichtskulturelle Kompetenz - den gegenwärtigen Umgang mit der deutschen Kolonialpolitik recherchieren, analysieren sowie sprachlich bewusst und reflektiert bewerten Grundlegende Wissensbestände - das Wilhelminische Kaiserreich als Kolonialmacht: Schutzgebiete und Kolonien, Konkurrenz zu anderen Kolonialmächten z. B. England, Frankreich, Belgien - ideologische Rechtfertigungen der Kolonialpolitik: Rassismus, Sozialdarwinismus, zivilisatorisches Sendungsbewusstsein - Methoden: Missionierung, Ausbeutung, Zivilisierung - Widerstand z. B. Herero und Nama, Boxeraufstand",Konkurrenz,Konkurrenz,Sachsen-Anhalt,Gym,,2022,Geschichte,17641,0
17642,"Geschichtskultur, die auf Wandlungsprozesse beim Entstehen der deutschen Industriegesellschaft Bezug nehmen, sprachlich differenziert erörtern Grundlegende Wissensbestände - Rahmenbedingungen für Wandlungsprozesse auf dem Weg zur Industriegesellschaft: Deutscher Bund, Deutscher Zollverein, internationale Konkurrenz, Folgen der Reformpolitik aus der ersten Hälfte des Jahrhunderts - Durchbruch der deutschen industriellen Revolution und Entwicklung der Führungssektoren Steinkohlenbergbau, Eisen- und Stahlindustrie, Maschinenbau, Eisenbahnwesen, Rückkopplungseffekte innerhalb und außerhalb der",Konkurrenz,Konkurrenz,Sachsen-Anhalt,Gym,,2022,Geschichte,17642,0
17996,"erweitern Seminarkurse, in denen sich die Schülerinnen und Schüler fachübergreifend und/oder fächerverbindend auf eine Prüfung im Rahmen der Besonderen Lernleistung vorbereiten Fremdsprachiger Sachfachunterricht Die zunehmende internationale Kooperation und der globale Wettbewerb verändern die Erwartungen an Lernende. Die Fähigkeit, Vorträge, Texte und Materialien zu einer Vielfalt von Themen in einer Fremdsprache verstehen und präsentieren zu können, wird an Hochschulen von den Studierenden",Konkurrenz,Wettbewerb,Berlin,Gym,Sek2,2022,Geschichte,17996,0
18335,"Nahrungsnetz Produzenten, Konsumenten auch Destruenten, Kohlenstoffatomkreislauf und Energiefluss Einfluss abiotischer Faktoren auf Individuen: Toleranzkurven Maximum, Minimum, Optimum, ökologische Potenz; Generalisten, Spezialisten Einfluss biotischer Faktoren auf Individuen intra- und interspezifische Beziehungen: Konkurrenz, Koexistenz, Symbiose, Prädation Carnivorie, Herbivorie, Parasitismus ökologische Nische, Konkurrenzvermeidung idealisierte Populationsentwicklung: Wachstumsphasen u. a. exponentielles Wachstum; Einfluss von abiotischen und biotischen Umweltfaktoren u. a. Konkurrenz, Räuber-Beute-Beziehungen auf die Entwicklung von",Konkurrenz,Konkurrenz,Bayern,Gym,13,2024,Bio,18335,1
18336,"Individuen intra- und interspezifische Beziehungen: Konkurrenz, Koexistenz, Symbiose, Prädation Carnivorie, Herbivorie, Parasitismus ökologische Nische, Konkurrenzvermeidung idealisierte Populationsentwicklung: Wachstumsphasen u. a. exponentielles Wachstum; Einfluss von abiotischen und biotischen Umweltfaktoren u. a. Konkurrenz, Räuber-Beute-Beziehungen auf die Entwicklung von Populationen logistisches Wachstum; Umweltkapazität; biologisches Gleichgewicht; Neobiota; Populationsentwicklung des Menschen B .: Anthropogene Einflüsse auf Ökosysteme und der Wert der Biodiversität ca. Std. Kompetenzerwartungen Die",Konkurrenz,Konkurrenz,Bayern,Gym,13,2024,Bio,18336,1
18546,"Zusammenhänge in Ökosystemen Biotop und Biozönose: biotische und abiotische Faktoren Einfluss ökologischer Faktoren auf Organismen: Toleranzkurven, ökologische Potenz Stoffkreislauf und Energiefluss in einem Ökosystem: Kohlenstoffkreislauf, Nahrungsnetz Intra- und interspezifische Beziehungen: Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehungen Ökologische Nische Einfluss des Menschen auf Ökosysteme, Nachhaltigkeit, Biodiversität Folgen des anthropogen bedingten Treibhauseffekts Ökosystemmanagement: Ursache-Wirkungszusammenhänge, Erhaltungs- und Renaturierungsmaßnahmen, nachhaltige Nutzung, Bedeutung und Erhalt der Biodiversität Fachliche",Konkurrenz,Konkurrenz,NRW,Gym,Sek2,2022,Bio,18546,1
18547,"in Ökosystemen Biotop und Biozönose: biotische und abiotische Faktoren Einfluss ökologischer Faktoren auf Organismen: Toleranzkurven, ökologische Potenz Stoffkreislauf und Energiefluss in einem Ökosystem: Kohlenstoffkreislauf, Stickstoffkreislauf, Nahrungsnetz Intra- und interspezifische Beziehungen: Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehungen Ökologische Nische Fortpflanzungsstrategien: r- und K-Strategien Idealisierte Populationsentwicklung: exponentielles und logistisches Wachstum Einfluss des Menschen auf Ökosysteme, Nachhaltigkeit, Biodiversität Folgen des anthropogen bedingten Treibhauseffekts Ökosystemmanagement: Ursache-Wirkungszusammenhänge, Erhaltungs-",Konkurrenz,Konkurrenz,NRW,Gym,Sek2,2022,Bio,18547,1
18548,"besondere Lernleistung einbringen, die im Rahmen oder Umfang eines mindestens zwei Halbjahre umfassenden Kurses erbracht wird. Grundlage einer besonderen Lernleistung kann ein bedeutender Beitrag aus einem von den Ländern geförderten Wettbewerb, die Ergebnisse des Projektkurses oder eines abgeschlossenen fachlichen oder fachübergreifenden Projektes gelten. Die Absicht, eine besondere Lernleistung zu erbringen, muss spätestens zu Beginn des zweiten Jahres der Qualifikationsphase bei der",Konkurrenz,Wettbewerb,NRW,Gym,Sek2,2022,Bio,18548,0
18627,"Produzenten, Konsumenten auch Destruenten, Kohlenstoffatomkreislauf, Stickstoffatomkreislauf und Energiefluss Einfluss abiotischer Faktoren auf Individuen: Toleranzkurven Maximum, Minimum, Optimum, ökologische Potenz; Generalisten, Spezialisten Einfluss biotischer Faktoren auf Individuen intra- und interspezifische Beziehungen: Konkurrenz, Koexistenz, Symbiose, Prädation Carnivorie, Herbivorie, Parasitismus ökologische Nische, Konkurrenzvermeidung K- und r-Strategie; idealisierte Populationsentwicklung: Wachstumsphasen u. a. exponentielles Wachstum; Einfluss von abiotischen und biotischen Umweltfaktoren u. a. Konkurrenz, LotkaVolterra-Modell der",Konkurrenz,Konkurrenz,Bayern,Gym,13,2024,Bio,18627,1
18628,"interspezifische Beziehungen: Konkurrenz, Koexistenz, Symbiose, Prädation Carnivorie, Herbivorie, Parasitismus ökologische Nische, Konkurrenzvermeidung K- und r-Strategie; idealisierte Populationsentwicklung: Wachstumsphasen u. a. exponentielles Wachstum; Einfluss von abiotischen und biotischen Umweltfaktoren u. a. Konkurrenz, LotkaVolterra-Modell der Räuber-Beute-Beziehungen auf die Entwicklung von Populationen logistisches Wachstum; Umweltkapazität; biologisches Gleichgewicht; Neobiota; Populationsentwicklung des Menschen Methoden der Populationsabschätzung u. a. Wiederfangmethode; Vergleich der Verlässlichkeit mit anderen Methoden B",Konkurrenz,Konkurrenz,Bayern,Gym,13,2024,Bio,18628,1
18905,"und Destruenten darstellen Nahrungskette und Nahrungsnetz vergleichend beschreiben und die Beziehung zwischen Produzenten, Konsumenten und Destruenten darstellen Beziehungen zwischen Lebewesen z. B. Parasitismus, Räuber-Beute-Beziehung beschreiben Beziehungen zwischen Lebewesen z. B. Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung beschreiben Beziehungen zwischen Lebewesen z. B. Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung als Beispiele für biotische Faktoren erläutern Erkenntnisgewinnung Kommunikation Bewertung , Erkenntnisgewinnung Kommunikation Bewertung , Erkenntnisgewinnung Kommunikation Bewertung",Konkurrenz,Konkurrenz,BaWü,,Sek 1,2022,Bio,18905,1
18906,"Beziehung zwischen Produzenten, Konsumenten und Destruenten darstellen Beziehungen zwischen Lebewesen z. B. Parasitismus, Räuber-Beute-Beziehung beschreiben Beziehungen zwischen Lebewesen z. B. Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung beschreiben Beziehungen zwischen Lebewesen z. B. Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung als Beispiele für biotische Faktoren erläutern Erkenntnisgewinnung Kommunikation Bewertung , Erkenntnisgewinnung Kommunikation Bewertung , Erkenntnisgewinnung Kommunikation Bewertung , Die Schülerinnen und Schüler können G M E eine",Konkurrenz,Konkurrenz,BaWü,,Sek 1,2022,Bio,18906,1
18907,"Entwicklung des Menschen beschreiben. Die Schülerinnen und Schüler können G M E die Entstehung von Angepasstheiten bei Arten im Sinne der Evolutionstheorie Darwins anhand eines Beispiels erläutern Variabilität, Vererbbarkeit, Überproduktion, Konkurrenz, Selektion die Entstehung von Angepasstheiten bei Arten im Sinne der Evolutionstheorie Darwins erläutern Variabilität, Vererbbarkeit, Überproduktion, Konkurrenz, Selektion die Entstehung von Angepasstheiten bei Arten im Sinne der Evolutionstheorie Darwins erläutern",Konkurrenz,Konkurrenz,BaWü,,Sek 1,2022,Bio,18907,1
18908,"Arten im Sinne der Evolutionstheorie Darwins anhand eines Beispiels erläutern Variabilität, Vererbbarkeit, Überproduktion, Konkurrenz, Selektion die Entstehung von Angepasstheiten bei Arten im Sinne der Evolutionstheorie Darwins erläutern Variabilität, Vererbbarkeit, Überproduktion, Konkurrenz, Selektion die Entstehung von Angepasstheiten bei Arten im Sinne der Evolutionstheorie Darwins erläutern Variabilität, Vererbbarkeit, Überproduktion, Konkurrenz, Selektion die Bildung neuer Arten mithilfe der Evolutionsfaktoren erklären Mutation, Rekombination, Selektion die",Konkurrenz,Konkurrenz,BaWü,,Sek 1,2022,Bio,18908,1
18909,"von Angepasstheiten bei Arten im Sinne der Evolutionstheorie Darwins erläutern Variabilität, Vererbbarkeit, Überproduktion, Konkurrenz, Selektion die Entstehung von Angepasstheiten bei Arten im Sinne der Evolutionstheorie Darwins erläutern Variabilität, Vererbbarkeit, Überproduktion, Konkurrenz, Selektion die Bildung neuer Arten mithilfe der Evolutionsfaktoren erklären Mutation, Rekombination, Selektion die Bildung neuer Arten mithilfe der Evolutionsfaktoren erklären Mutation, Rekombina-tion, Selektion, Isolation die Veränderung von Arten und die",Konkurrenz,Konkurrenz,BaWü,,Sek 1,2022,Bio,18909,1
19326,"zu ihrer Umwelt Biologie GK Inhalte / Basisbegriffe Verbindliche Kompetenzerwartungen Vorschläge und Hinweise Ö Strukturen und Zusammenhänge in Ökosystemen Ö Ökosysteme sind durch Wechselbeziehungen gekennzeichnet. Die Schülerinnen und Schüler a Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung, Warntracht, Tarntracht, Mimese, Mimikry a analysieren die Wechselwirkungen zwischen Lebewesen hinsichtlich intra- und interspezifischer Beziehungen, a Ultimate Ursachen wie zum Beispiel Selektionsvorteil durch Mimikry können hier bereits",Konkurrenz,Konkurrenz,Saarland,Gym,Sek2,2024,Bio,19326,1
19567,"Wirkungen des abiotischen Umweltfaktors Licht auf Pflanzen und Tiere Aufbau Laubblatt, Lichtblatt/Schattenblatt; tagaktive/nachtaktive Tiere Differenzierung: weitere Umweltfaktoren PH, Kl. , LB jahreszeitliche Veränderungen Toleranzbereich Zeigerarten Auswerten von Diagrammen und Wertetabellen Konkurrenz Nahrungs-, Raum- und Fortpflanzungskonkurrenz Wechselwirkung zwischen Lebewesen Anwenden der Kenntnisse über Umweltfaktoren und deren Wechselwirkung auf das Ökosystem Wald Exkursion Bildung für nachhaltige Entwicklung Begriffsverständnis: Art, Population, Ökosystem Arbeit Linnes",Konkurrenz,Konkurrenz,Sachsen,Oberschule,,2019,Bio,19567,1
19916,"formulieren biologische Sachverhalte in der Fachsprache. KK beobachten und beschreiben Naturobjekte und Lebensvorgänge nach wenigen ausgewählten Kriterien. EG / Waldexkursion Abiotische Faktoren Licht, Temperatur, Wind, Feuchtigkeit, Boden Biotische Faktoren Schädlinge, Konkurrenz um abiotische Faktoren rklären das Zusammenleben verchiedener Arten in einem Ökosystem nhand unterschiedlicher Ansprüche n ihren Lebensraum. EW vergleichen, bestimmen und beschreiben Pflanzen an einem außerschulischen Lernort. EG Exkursionen zu",Konkurrenz,Konkurrenz,Niedersachsen,Hauptschule,5-10,2021,Bio,19916,1
20215,den physiologischen und ökologischen Toleranzbereich gegenüberstellen - euryöke und stenöke Arten voneinander abgrenzen sowie die Funktion stenöker Arten als Bioindikatoren an Beispielen begründen - biotische Beziehungen erläutern: intra- und interspezifische Konkurrenz Symbiose Parasitismus Räuber-Beute-Beziehung kritische Auseinandersetzung mit den Kategorien Symbiose und Parasitismus Einfluss der Kosten-Nutzen-Bilanz - die ökologische Nische aus dem Konkurrenz-Vermeidungs-Prinzip ableiten Populationsökologie Die Lernenden können - die Wirkung dichteabhängiger,Konkurrenz,Konkurrenz,Thüringen,Gym,,2024,Bio,20215,1
20216,"Beispielen begründen - biotische Beziehungen erläutern: intra- und interspezifische Konkurrenz Symbiose Parasitismus Räuber-Beute-Beziehung kritische Auseinandersetzung mit den Kategorien Symbiose und Parasitismus Einfluss der Kosten-Nutzen-Bilanz - die ökologische Nische aus dem Konkurrenz-Vermeidungs-Prinzip ableiten Populationsökologie Die Lernenden können - die Wirkung dichteabhängiger und dichteunabhängiger Faktoren auf die Population erläutern - die idealisierte Populationsentwicklung exponentielles und logistisches Wachstum darstellen - Fortpflanzungsstrategien r-, k-Strategie vergleichen",Konkurrenz,Konkurrenz,Thüringen,Gym,,2024,Bio,20216,1
20461,"Biotop und Biozönose: biotische und abiotische Faktoren N Einfluss abiotischer Faktoren auf Organismen: Toleranzkurven, ökologische Potenz N Stoffkreislauf und Energiefluss in einem Ökosystem: Kohlenstoffkreislauf, Nahrungsnetz N Intra- und interspezifische Beziehungen: Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehungen N Ökologische Nische N Fortpflanzungsstrategien: R- und K-Strategien N Stickstoffkreislauf N Idealisierte Populationsentwicklung: exponentielles und logistisches Wachstum Einfluss des Menschen auf Ökosysteme, Nachhaltigkeit, Biodiversität N Folgen des",Konkurrenz,Konkurrenz,,,,2020,Bio,20461,1
20642,"Strategien der Anpassung an den Umweltfaktor Wasser bei Tieren mit Blick auf die Bionik reflektieren MD Faktoren der belebten Umwelt ca. / Unterrichtsstunden Verbindliche Inhalte Hinweise und Anregungen Intraspezifische Beziehungen Konkurrenz um Licht, Wasser, Nährsalze, Raum und Sexualpartner Interspezifische Beziehungen Konkurrenz: Konkurrenzausschluss Konkurrenzvermeidung ökologische Nische Parasitismus bei Pflanzen und Tieren Symbiosen bei Pflanzen und Tieren Neobiota Neozoen Neophyten Berücksichtigung von Monokulturen",Konkurrenz,Konkurrenz,MeckPomm,Gym,Sek 2,2022,Bio,20642,1
20643,"Blick auf die Bionik reflektieren MD Faktoren der belebten Umwelt ca. / Unterrichtsstunden Verbindliche Inhalte Hinweise und Anregungen Intraspezifische Beziehungen Konkurrenz um Licht, Wasser, Nährsalze, Raum und Sexualpartner Interspezifische Beziehungen Konkurrenz: Konkurrenzausschluss Konkurrenzvermeidung ökologische Nische Parasitismus bei Pflanzen und Tieren Symbiosen bei Pflanzen und Tieren Neobiota Neozoen Neophyten Berücksichtigung von Monokulturen in Forstund Landwirtschaft BO Formen von Parasitismus und Symbiosen sind",Konkurrenz,Konkurrenz,MeckPomm,Gym,Sek 2,2022,Bio,20643,1
20644,"und Flechten Rhizobien und deren landwirtschaftliche Anwendungsfelder BO Veränderung der Biodiversität in Ökosystemen durch z. B.: Japanischer Knöterich, Wollhandkrabbe, Waschbär, Nandu BNE MD zusätzlich für den Leistungskurs Interspezifische Beziehungen Interspezifische Konkurrenz Hemm- und Giftstoffe zur Abwehr von Fressfeinden und Konkurrenten: z. B. Allelopathie Walnussbaum, Alkaloide Weißer Germer, Mimese, Mimikry Beispiele für die Verknüpfung von Inhalten und prozessbezogenen Kompetenzen S: die Auswirkung",Konkurrenz,Konkurrenz,MeckPomm,Gym,Sek 2,2022,Bio,20644,1
20895,"zu ihrer Umwelt Biologie LK Inhalte / Basisbegriffe Verbindliche Kompetenzerwartungen Vorschläge und Hinweise Ö Strukturen und Zusammenhänge in Ökosystemen Ö Ökosysteme sind durch Wechselbeziehungen gekennzeichnet. Die Schülerinnen und Schüler a Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehung, Warntracht, Tarntracht, Mimese, Mimikry a analysieren die Wechselwirkungen zwischen Lebewesen hinsichtlich intra- und interspezifischer Beziehungen, a Ultimate Ursachen wie zum Beispiel Selektionsvorteil durch Mimikry können hier bereits",Konkurrenz,Konkurrenz,Saarland,Gym,Sek2,2024,Bio,20895,1
21442,"Evolutionsprozesse anführen. Sie können die stammesgeschichtliche Entwicklung des Menschen beschreiben. Die Schülerinnen und Schüler können die Entstehung von Angepasstheiten bei Arten im Sinne der Evolutionstheorie Darwins erläutern Variabilität, Vererbbarkeit, Überproduktion, Konkurrenz, Selektion Erkenntnisgewinnung Kommunikation BNE Komplexität und Dynamik nachhaltiger Entwicklung die stammesgeschichtliche Entwicklung anhand eines Beispiels erläutern zum Beispiel Entwicklung der ersten Landwirbeltiere, der Vögel, der Wale, der Blütenpflanzen Belege der",Konkurrenz,Konkurrenz,BaWü,Gemeinschaftsschule,Sek2,2022,Bio,21442,1
21443,"prägende biotische und abiotische Umweltfaktoren nennen den Einfluss eines abiotischen Umweltfaktors auf unterschiedliche Arten beschreiben und vergleichen ökologische Potenz, Toleranzkurven, Zeigerarten das Konzept der ökologischen Nische erläutern und Einflüsse von Konkurrenz auf die Einnischung erklären Real- und Fundamentalnische, Konkurrenzausschluss Die Schülerinnen und Schüler können Beziehungen zwischen Organismen hinsichtlich ihrer Wechselwirkungen vergleichen intra- und interspezifische Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehungen Erkenntnisgewinnung , ,",Konkurrenz,Konkurrenz,BaWü,Gemeinschaftsschule,Sek2,2022,Bio,21443,1
21444,"ökologischen Nische erläutern und Einflüsse von Konkurrenz auf die Einnischung erklären Real- und Fundamentalnische, Konkurrenzausschluss Die Schülerinnen und Schüler können Beziehungen zwischen Organismen hinsichtlich ihrer Wechselwirkungen vergleichen intra- und interspezifische Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehungen Erkenntnisgewinnung , , , Kommunikation , , , Bewertung , Ökologie GEO Wirkungszusammenhänge in der Biosphäre die trophische Gliederung eines Ökosystems beschreiben und aus energetischer Sicht erklären",Konkurrenz,Konkurrenz,BaWü,Gemeinschaftsschule,Sek2,2022,Bio,21444,1
21445,"prägende biotische und abiotische Umweltfaktoren nennen den Einfluss eines abiotischen Umweltfaktors auf unterschiedliche Arten beschreiben und vergleichen ökologische Potenz, Toleranzkurven, Zeigerarten das Konzept der ökologischen Nische erläutern und Einflüsse von Konkurrenz auf die Einnischung erklären Real- und Fundamentalnische, Konkurrenzausschluss Beziehungen zwischen Organismen hinsichtlich ihrer Wechselwirkungen vergleichen intra- und interspezifische Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehungen Erkenntnisgewinnung , , , Kommunikation , , ,",Konkurrenz,Konkurrenz,BaWü,Gemeinschaftsschule,Sek2,2022,Bio,21445,1
21446,"Toleranzkurven, Zeigerarten das Konzept der ökologischen Nische erläutern und Einflüsse von Konkurrenz auf die Einnischung erklären Real- und Fundamentalnische, Konkurrenzausschluss Beziehungen zwischen Organismen hinsichtlich ihrer Wechselwirkungen vergleichen intra- und interspezifische Konkurrenz, Parasitismus, Symbiose, Räuber-Beute-Beziehungen Erkenntnisgewinnung , , , Kommunikation , , , , Bewertung , Ökologie GEO Wirkungszusammenhänge in der Biosphäre die Dynamik von Populationen unter idealisierten und realen Bedingungen erläutern",Konkurrenz,Konkurrenz,BaWü,Gemeinschaftsschule,Sek2,2022,Bio,21446,1
21505,"Speiche, Handknochen, Fingerknochen, Oberschenkelknochen, Kniescheibe, Schienbein, Wadenbein, Fußknochen mit Fersenbein, Zehenknochen Knochenerde, Knorpel Gelenkarten: Kugel-, Scharniergelenk Muskelfaser, Sehne, Muskelfaserbündel Gegenspieler: Beuger, Strecker Möglicher Einstieg / Motivation / Kontext Egg Race, Konstruktionswettbewerbe/Wettbewerb der Ingenieurkammer des Saarlandes; Bau von Modellen Brücken, Türme, Dächern Triathlon, Kletterwand Sportschuhe, Reifen, Untergrund Reibung Fahrrad Bionik Motion tracking-Software Energieumwandlung in Kraftwerken z. B. Pumpspeicherkraftwerk außerschulische Lernorte / außerunterrichtliche",Konkurrenz,Wettbewerb,Saarland,GemS,"7,8",2014,Bio,21505,0
21506,"Fingerknochen, Oberschenkelknochen, Kniescheibe, Schienbein, Wadenbein, Fußknochen mit Fersenbein, Zehenknochen Knochenerde, Knorpel Basisbegriffe Gelenkarten: Kugel-, Scharniergelenk Muskelfaser, Sehne, Muskelfaserbündel Gegenspieler: Beuger, Strecker Hinweise Möglicher Einstieg / Motivation / Kontext Egg Race, Konstruktionswettbewerbe/Wettbewerb der Ingenieurkammer des Saarlandes; Bau von Modellen Brücken, Türme, Dächern Triathlon, Kletterwand Sportschuhe, Reifen, Untergrund Reibung Fahrrad Bionik Motion tracking-Software Energieumwandlung in Kraftwerken z. B. Pumpspeicherkraftwerk außerschulische Lernorte / außerunterrichtliche",Konkurrenz,Wettbewerb,Saarland,GemS,"7,8",2014,Bio,21506,0
21787,- SR Die Größe und die Zusammensetzung der Populationen eines Ökosystems befinden sich in einem dynamischen Gleichgewichtszustand. beschreiben und erklären Rückkopplungseffekte innerhalb einer Population. intraspezifische Beziehungen dichteabhängige und dichteunabhängige Faktoren: Konkurrenz Koexistenz beschreiben und erklären die Wechselbeziehungen von Populationen in einer Lebensgemeinschaft. interspezifische Beziehungen: Räuber-Beute-Beziehung Symbiose Parasitismus beschreiben und erklären Rückkoppl ff k h d l Lotka-Volterra Regeln d b ll,Konkurrenz,Konkurrenz,Schleswig-Holstein,,Sek1,2019,Bio,21787,1
21788,VA Die ökologische Nische ist multidimensional. beschreiben die Angepasstheit in verschiedenen Dimensionen. Variationsbreite physiologische und ökologische Potenz Fundamental- und Realnische ökologische Nische als multidimensionales Modell beschreiben die Einnischung der Lebewesen. Konkurrenz Koevolution Stellenäquivalenz OS - VA Angepasstheit zeigt sich in reproduktiver Fitness. beschreiben und erklären die reproduktive Fitness als ein Maß für die Angepasstheit eines Individuums. reproduktive Fitness OS - VA,Konkurrenz,Konkurrenz,Schleswig-Holstein,,Sek1,2019,Bio,21788,1
21789,genetischer Code Transkription Translation Variabilität und Angepasstheit VA VA - Populationsebene Variabilität als Grundlage für Selektionsprozesse abiotische und biotische Faktoren ökologische Nische Polymorphismus biotische und abiotische Umweltfaktoren als Evolutionsfaktoren Variationsbreite Konkurrenz physiologische und ökologische Potenz Fundamental- und Realnische ökologische Nische als multidimensionales Modell Genpool Isolation Gendrift Selektionstypen Artbegriff Isolationsmechanismen allopatrische und sympatrische Artbildung Genfluss adaptive Radiation Koevolution Flaschenhalseffekt Stellenäquivalenz Grundoperationen und,Konkurrenz,Konkurrenz,Schleswig-Holstein,,Sek1,2019,Bio,21789,1
21790,"Naturschutz: Erhalt der Biodiversität Information und Kommunikation IK Mimikry, Mimese Variabilität und Angepasstheit VA Angepasstheit an Umweltfaktoren Variationsbreite physiologische und ökologische Potenz Fundamental- und Realnische ökologische Nische als multidimensionales Modell Konkurrenz reproduktive Fitness Allel, Genpool Evolutionsfaktoren: Mutation, Rekombination, Selektion, Isolation, Migration, Gendrift Selektionstypen Isolationsmechanismen Genfluss Koevolution allopatrische und sympatrische Artbildung adaptive Radiation Geschichte und Verwandtschaft GV Homologie und Divergenz Analogie und",Konkurrenz,Konkurrenz,Schleswig-Holstein,,Sek1,2019,Bio,21790,1
